id,bumelerze_id,time,year,lat,lon,depth_km,mag,mag_type,source_catalog,source_id,contributing_sources,merged_count
bumelerze-005064,bml2003007d,2003-06-18T00:33:59.000Z,2003,38.9935,40.5384,15.0,3.8,MD,ONUR2017,6940587,ONUR2017,1
bumelerze-005065,bml2003007e,2003-06-19T00:14:35.000Z,2003,38.61,42.192,10.0,3.61,Mw,ONUR2017,6940943,ONUR2017,1
bumelerze-005066,bml2003007f,2003-06-19T00:17:59.000Z,2003,38.8654,40.6267,10.0,3.7,MD,ONUR2017,6941582,ONUR2017,1
bumelerze-005067,bml2003007g,2003-06-19T00:22:03.000Z,2003,38.9725,40.5105,3.8,3.6,MD,ONUR2017,6941587,ONUR2017,1
bumelerze-005068,bml2003007h,2003-06-19T02:14:36.000Z,2003,38.61,42.19,10.0,4.47,Mw,EMME,26956,EMME,1
bumelerze-005069,bml2003007i,2003-06-24T00:01:35.000Z,2003,33.0677,49.4923,45.7,5.0,Mw,ONUR2017,6945142,ONUR2017,1
bumelerze-005070,bml2003007j,2003-06-24T13:01:32.000Z,2003,33.02,49.46,15.0,4.85,Mw,EMME,26962,"EMME,USGS",2
bumelerze-005071,bml2003007k,2003-06-25T00:44:52.000Z,2003,37.5916,43.7319,10.0,3.7,MD,ONUR2017,6945917,ONUR2017,1
bumelerze-005072,bml2003007l,2003-06-27T00:13:37.000Z,2003,39.2799,38.3604,1.0,3.5,MD,ONUR2017,6947493,ONUR2017,1
bumelerze-005073,bml2003007m,2003-06-29T00:15:05.000Z,2003,38.8777,40.6713,3.5,3.5,MD,ONUR2017,6948811,ONUR2017,1
bumelerze-005074,bml2003007n,2003-06-30T00:01:16.000Z,2003,38.9333,40.5353,8.0,3.6,MD,ONUR2017,6949342,ONUR2017,1
bumelerze-005075,bml2003007o,2003-06-30T00:55:56.000Z,2003,39.0958,40.386,5.0,3.5,MD,ONUR2017,6949399,ONUR2017,1
bumelerze-005076,bml2003007p,2003-07-02T00:59:19.000Z,2003,38.9806,40.6374,15.3,3.9,MD,ONUR2017,6990280,ONUR2017,1
bumelerze-005077,bml2003007q,2003-07-03T00:10:37.000Z,2003,39.4553,39.7359,2.0,3.6,MD,ONUR2017,6990887,ONUR2017,1
bumelerze-005078,bml2003007r,2003-07-04T00:00:11.000Z,2003,39.0695,40.4162,10.0,3.9,MD,ONUR2017,6991628,ONUR2017,1
bumelerze-005079,bml2003007s,2003-07-11T00:06:42.000Z,2003,33.5813,49.4755,11.0,4.1,mb,ONUR2017,6996148,ONUR2017,1
bumelerze-005080,bml2003007t,2003-07-11T00:16:49.000Z,2003,31.26,49.301,33.0,4.2,mb,ONUR2017,,"ONUR2017,USGS",2
bumelerze-005081,bml2003007u,2003-07-11T00:17:05.000Z,2003,32.9649,47.5144,10.1,3.9,mb,ONUR2017,6996073,"EMME,ONUR2017",2
bumelerze-005082,bml2003007v,2003-07-11T03:06:42.000Z,2003,33.58,49.48,11.0,4.41,Mw,EMME,27008,"EMME,USGS",2
bumelerze-005083,bml2003007w,2003-07-12T20:13:58.000Z,2003,38.35,43.82,5.0,4.13,Mw,EMME,27016,EMME,1
bumelerze-005084,bml2003007x,2003-07-12T20:14:07.000Z,2003,39.32,42.8,0.0,4.2,Mw,EMME,27017,EMME,1
bumelerze-005085,bml2003007y,2003-07-13T00:08:05.000Z,2003,38.3047,38.9738,1.3,3.6,MD,ONUR2017,6998088,ONUR2017,2
bumelerze-005086,bml2003007z,2003-07-13T00:40:02.000Z,2003,32.2264,47.5065,15.0,4.45,Mw,ONUR2017,6997517,ONUR2017,1
bumelerze-005087,bml20030080,2003-07-13T00:48:22.000Z,2003,38.2716,38.9762,12.9,5.5,Mw,ONUR2017,6997450,ONUR2017,1
bumelerze-005088,bml20030081,2003-07-13T01:48:24.120Z,2003,38.28,38.95,13.4,5.5,Mw,EMME,27019,EMME,1
bumelerze-005089,bml20030082,2003-07-13T03:40:02.240Z,2003,32.247,47.526,10.0,4.4,mb,USGS,usp000c2bz,USGS,1
bumelerze-005090,bml20030083,2003-07-15T00:36:22.000Z,2003,38.3302,38.9163,20.5,3.7,MD,ONUR2017,6998945,ONUR2017,1
bumelerze-005091,bml20030084,2003-07-20T00:13:41.000Z,2003,38.3978,39.0144,10.0,3.5,MD,ONUR2017,7002748,ONUR2017,1
bumelerze-005092,bml20030085,2003-07-21T00:13:55.000Z,2003,38.3257,39.0159,8.0,3.8,MD,ONUR2017,7002990,ONUR2017,1
bumelerze-005093,bml20030086,2003-07-22T00:00:32.000Z,2003,38.6735,42.6152,6.0,3.7,MD,ONUR2017,7003966,ONUR2017,1
bumelerze-005094,bml20030087,2003-07-22T17:00:33.000Z,2003,38.9,42.7,10.0,4.53,Mw,EMME,27045,EMME,1
bumelerze-005095,bml20030088,2003-07-29T00:34:02.000Z,2003,32.7481,47.6197,45.7,4.47,Mw,ONUR2017,7011290,ONUR2017,1
bumelerze-005096,bml20030089,2003-07-29T23:34:02.000Z,2003,32.75,47.62,46.0,4.67,Mw,EMME,27068,"EMME,USGS",2
bumelerze-005097,bml2003008a,2003-07-30T00:38:42.000Z,2003,39.0242,40.5641,5.2,3.9,MD,ONUR2017,7011415,ONUR2017,1
bumelerze-005098,bml2003008b,2003-07-31T00:07:05.000Z,2003,38.2073,42.7304,4.9,3.5,MD,ONUR2017,7012539,ONUR2017,1
bumelerze-005099,bml2003008c,2003-07-31T13:07:05.000Z,2003,38.17,42.59,5.0,4.22,Mw,EMME,27070,EMME,1
bumelerze-005100,bml2003008d,2003-08-01T00:14:03.000Z,2003,38.725,42.4873,5.0,3.7,MD,ONUR2017,7052073,ONUR2017,1
bumelerze-005101,bml2003008e,2003-08-01T00:36:56.000Z,2003,39.0667,40.4651,6.0,4.3,MD,ONUR2017,7051971,"EMME,ONUR2017",2
bumelerze-005102,bml2003008f,2003-08-01T00:38:52.000Z,2003,33.2399,46.2099,33.0,3.9,mb,ONUR2017,7052117,ONUR2017,1
bumelerze-005103,bml2003008g,2003-08-01T00:55:08.000Z,2003,38.9739,40.4125,11.9,3.9,MD,ONUR2017,7052062,ONUR2017,1
bumelerze-005104,bml2003008h,2003-08-01T04:14:04.000Z,2003,38.97,42.76,10.0,4.35,Mw,EMME,27072,EMME,1
bumelerze-005105,bml2003008i,2003-08-01T05:38:52.000Z,2003,33.24,46.21,33.0,4.24,Mw,EMME,27074,EMME,1
bumelerze-005106,bml2003008j,2003-08-06T00:37:44.000Z,2003,38.3232,39.022,8.4,3.8,MD,ONUR2017,7056446,ONUR2017,1
bumelerze-005107,bml2003008k,2003-08-07T00:12:50.000Z,2003,39.353,40.688,30.0,3.5,MD,ONUR2017,7056867,ONUR2017,1
bumelerze-005108,bml2003008l,2003-08-07T00:30:44.000Z,2003,38.6251,40.7664,14.0,3.5,MD,ONUR2017,7056874,ONUR2017,1
bumelerze-005109,bml2003008m,2003-08-08T00:34:45.000Z,2003,33.2431,46.8779,15.0,3.98,Mw,ONUR2017,7057522,ONUR2017,1
bumelerze-005110,bml2003008n,2003-08-08T06:34:45.000Z,2003,33.24,46.88,15.0,4.15,Mw,EMME,27085,EMME,1
bumelerze-005111,bml2003008o,2003-08-10T00:12:27.000Z,2003,35.302,49.277,15.0,3.8,ML,ONUR2017,7058787,ONUR2017,1
bumelerze-005112,bml2003008p,2003-08-11T00:12:07.000Z,2003,38.822,44.8257,15.0,5.0,Mw,ONUR2017,7059787,ONUR2017,2
bumelerze-005113,bml2003008q,2003-08-11T20:12:06.000Z,2003,38.72,44.92,8.0,4.93,Mw,EMME,27088,EMME,1
bumelerze-005114,bml2003008r,2003-08-20T00:14:44.000Z,2003,38.2087,38.8763,7.0,4.34,Mw,ONUR2017,7065784,ONUR2017,1
bumelerze-005115,bml2003008s,2003-08-20T00:51:04.000Z,2003,38.2179,38.8772,6.5,4.33,Mw,ONUR2017,7065602,ONUR2017,1
bumelerze-005116,bml2003008t,2003-08-20T02:51:37.000Z,2003,38.23,38.83,5.0,4.5,Mw,EMME,27105,EMME,1
bumelerze-005117,bml2003008u,2003-08-20T09:14:44.000Z,2003,38.21,38.85,7.0,4.7,Mw,EMME,27106,EMME,1
bumelerze-005118,bml2003008v,2003-08-24T00:47:49.000Z,2003,32.2779,50.0891,33.0,4.0,Mw,ONUR2017,7069194,ONUR2017,1
bumelerze-005119,bml2003008w,2003-08-24T05:47:49.000Z,2003,32.28,50.09,33.0,4.15,Mw,EMME,27115,EMME,1
bumelerze-005120,bml2003008x,2003-08-28T00:33:40.000Z,2003,38.3932,39.0122,10.0,3.6,MD,ONUR2017,7072525,ONUR2017,1
bumelerze-005121,bml2003008y,2003-08-29T00:33:23.000Z,2003,32.6281,48.145,10.0,4.0,mb,ONUR2017,7072677,ONUR2017,1
bumelerze-005122,bml2003008z,2003-08-29T01:33:23.000Z,2003,32.63,48.15,10.0,4.32,Mw,EMME,27121,EMME,1
bumelerze-005123,bml20030090,2003-08-30T00:27:23.000Z,2003,38.2072,38.892,1.0,4.0,MD,ONUR2017,7073334,ONUR2017,1
bumelerze-005124,bml20030091,2003-08-30T02:27:23.000Z,2003,38.22,38.85,2.0,4.4,Mw,EMME,27123,EMME,1
bumelerze-005125,bml20030092,2003-09-01T00:35:02.000Z,2003,32.8639,46.661,43.8,3.8,mb,ONUR2017,7114999,ONUR2017,1
bumelerze-005126,bml20030093,2003-09-01T23:35:02.000Z,2003,32.86,46.66,44.0,4.15,Mw,EMME,27128,EMME,1
bumelerze-005127,bml20030094,2003-09-04T00:12:10.000Z,2003,38.9718,40.5467,1.0,3.5,MD,ONUR2017,7118756,ONUR2017,1
bumelerze-005128,bml20030095,2003-09-06T00:27:10.000Z,2003,31.2641,48.496,10.0,3.7,MD,ONUR2017,7120641,ONUR2017,1
bumelerze-005129,bml20030096,2003-09-06T00:28:27.000Z,2003,38.9885,40.3398,15.0,3.5,MD,ONUR2017,7120203,ONUR2017,1
bumelerze-005130,bml20030097,2003-09-11T00:56:02.000Z,2003,38.077,42.079,10.0,3.7,MD,ONUR2017,7124975,ONUR2017,1
bumelerze-005131,bml20030098,2003-09-11T23:56:02.000Z,2003,38.08,42.3,15.0,4.46,Mw,EMME,27153,EMME,1
bumelerze-005132,bml20030099,2003-09-12T00:03:31.000Z,2003,32.4143,48.7486,12.4,3.9,mb,ONUR2017,7125608,ONUR2017,1
bumelerze-005133,bml2003009a,2003-09-12T22:03:31.000Z,2003,32.41,48.75,12.0,4.24,Mw,EMME,27155,EMME,1
bumelerze-005134,bml2003009b,2003-09-21T00:09:21.000Z,2003,39.062,40.524,10.0,3.7,MD,ONUR2017,,ONUR2017,1
bumelerze-005135,bml2003009c,2003-09-30T00:33:40.000Z,2003,38.9625,40.5468,1.1,3.9,MD,ONUR2017,7140143,ONUR2017,1
bumelerze-005136,bml2003009d,2003-09-30T00:39:48.000Z,2003,39.4706,40.3664,10.0,3.6,MD,ONUR2017,7139493,ONUR2017,1
bumelerze-005137,bml2003009e,2003-10-02T00:58:40.000Z,2003,38.709,43.923,3.0,3.5,MD,ONUR2017,7148250,ONUR2017,1
bumelerze-005138,bml2003009f,2003-10-03T00:36:27.000Z,2003,30.9793,50.231,11.8,3.91,Mw,ONUR2017,7149124,ONUR2017,1
bumelerze-005139,bml2003009g,2003-10-03T11:47:00.000Z,2003,38.55,45.17,8.0,4.1,Mw,EMME,27195,EMME,1
bumelerze-005140,bml2003009h,2003-10-03T16:36:27.000Z,2003,30.98,50.23,12.0,4.32,Mw,EMME,27200,EMME,1
bumelerze-005141,bml2003009i,2003-10-04T00:13:23.000Z,2003,36.4328,42.7095,33.0,4.62,Mw,ONUR2017,7149418,"EMME,ONUR2017,USGS",3
bumelerze-005142,bml2003009j,2003-10-07T00:21:07.000Z,2003,32.8347,49.538,6.4,4.19,Mw,ONUR2017,7152232,ONUR2017,1
bumelerze-005143,bml2003009k,2003-10-07T05:21:07.000Z,2003,32.84,49.54,6.0,4.24,Mw,EMME,27213,EMME,1
bumelerze-005144,bml2003009l,2003-10-12T00:19:52.000Z,2003,38.961,38.3044,6.0,3.6,MD,ONUR2017,7156415,ONUR2017,1
bumelerze-005145,bml2003009m,2003-10-13T00:50:51.000Z,2003,39.091,41.5159,10.0,3.8,MD,ONUR2017,7157034,ONUR2017,1
bumelerze-005146,bml2003009n,2003-10-14T00:25:54.000Z,2003,32.7604,47.4348,28.7,3.9,mb,ONUR2017,7157955,ONUR2017,1
bumelerze-005147,bml2003009o,2003-10-14T22:25:54.000Z,2003,32.76,47.43,28.7,4.24,Mw,EMME,27228,EMME,1
bumelerze-005148,bml2003009p,2003-10-20T00:26:51.000Z,2003,38.6406,44.5891,10.0,5.1,Mw,ONUR2017,7162102,ONUR2017,1
bumelerze-005149,bml2003009q,2003-10-20T06:26:54.000Z,2003,38.68,44.6,20.0,4.93,Mw,EMME,27247,EMME,3
bumelerze-005150,bml2003009r,2003-10-23T00:24:00.000Z,2003,37.42,42.682,8.0,4.8,Mw,ONUR2017,7164497,ONUR2017,1
bumelerze-005151,bml2003009s,2003-10-23T00:38:35.000Z,2003,38.3105,38.8846,8.2,3.7,MD,ONUR2017,7164031,ONUR2017,1
bumelerze-005152,bml2003009t,2003-10-23T00:42:52.000Z,2003,37.5487,42.632,10.0,3.6,MD,ONUR2017,7164502,ONUR2017,1
bumelerze-005153,bml2003009u,2003-10-23T17:24:01.340Z,2003,37.52,42.66,0.0,5.02,Mw,EMME,27260,"EMME,USGS",2
bumelerze-005154,bml2003009v,2003-10-23T17:24:25.000Z,2003,37.72,42.49,5.0,5.0,Mw,EMME,27261,EMME,1
bumelerze-005155,bml2003009w,2003-10-26T00:07:47.000Z,2003,37.6645,42.8942,5.0,4.0,MD,ONUR2017,7166166,ONUR2017,1
bumelerze-005156,bml2003009x,2003-10-26T00:17:10.000Z,2003,37.473,42.6856,5.0,4.0,MD,ONUR2017,7166103,ONUR2017,1
bumelerze-005157,bml2003009y,2003-10-26T00:57:18.000Z,2003,37.5296,42.7961,10.0,3.9,MD,ONUR2017,7166619,ONUR2017,1
bumelerze-005158,bml2003009z,2003-10-26T02:17:12.000Z,2003,37.61,42.54,5.0,4.3,Mw,EMME,27268,EMME,1
bumelerze-005159,bml200300a0,2003-10-26T05:07:50.000Z,2003,37.78,42.66,5.0,4.4,Mw,EMME,27270,EMME,1
bumelerze-005160,bml200300a1,2003-10-26T21:57:22.000Z,2003,37.79,42.51,11.0,4.3,Mw,EMME,27272,EMME,1
bumelerze-005161,bml200300a2,2003-10-27T00:28:06.000Z,2003,37.5733,42.6052,10.0,3.5,MD,ONUR2017,7167453,ONUR2017,1
bumelerze-005162,bml200300a3,2003-11-03T02:58:59.000Z,2003,38.29,43.24,5.0,4.27,Mw,EMME,27290,EMME,1
bumelerze-005163,bml200300a4,2003-11-09T00:00:08.000Z,2003,32.65,47.59,15.0,3.97,Mw,EMME,27300,EMME,1
bumelerze-005164,bml200300a5,2003-11-17T00:24:13.000Z,2003,38.268,38.856,16.0,3.6,MD,ONUR2017,7185635,ONUR2017,1
bumelerze-005165,bml200300a6,2003-11-18T00:14:03.000Z,2003,39.304,44.6867,31.0,3.5,MD,ONUR2017,7187152,ONUR2017,1
bumelerze-005166,bml200300a7,2003-11-18T22:14:02.000Z,2003,39.25,44.72,31.0,4.22,Mw,EMME,27320,EMME,1
bumelerze-005167,bml200300a8,2003-12-01T00:29:40.000Z,2003,39.4482,38.5496,10.0,4.1,MD,ONUR2017,7196564,ONUR2017,1
bumelerze-005168,bml200300a9,2003-12-01T21:29:39.000Z,2003,39.5,38.56,10.0,4.4,Mw,EMME,27357,EMME,1
bumelerze-005169,bml200300aa,2003-12-03T00:32:56.000Z,2003,38.293,38.8262,1.5,3.6,MD,ONUR2017,7197427,ONUR2017,1
bumelerze-005170,bml200300ab,2003-12-07T08:45:44.000Z,2003,38.2,42.5,12.0,4.27,Mw,EMME,27373,EMME,1
bumelerze-005171,bml200300ac,2003-12-08T02:08:46.000Z,2003,39.0,42.6,15.0,4.13,Mw,EMME,27376,EMME,1
bumelerze-005172,bml200300ad,2003-12-09T00:56:14.000Z,2003,30.4889,49.8784,33.0,4.36,Mw,ONUR2017,7202300,ONUR2017,1
bumelerze-005173,bml200300ae,2003-12-09T11:56:14.000Z,2003,30.49,49.88,33.0,4.59,Mw,EMME,27379,EMME,1
bumelerze-005174,bml200300af,2003-12-11T00:16:04.000Z,2003,32.5173,49.1882,47.9,4.2,mb,ONUR2017,7205164,ONUR2017,1
bumelerze-005175,bml200300ag,2003-12-11T00:28:17.000Z,2003,31.8714,49.175,34.1,4.7,Mw,ONUR2017,7205485,ONUR2017,1
bumelerze-005176,bml200300ah,2003-12-11T10:16:04.000Z,2003,32.52,49.19,48.0,4.5,Mw,EMME,27386,"EMME,USGS",2
bumelerze-005177,bml200300ai,2003-12-11T16:28:18.000Z,2003,31.99,49.23,25.0,5.11,Mw,EMME,27387,"EMME,USGS",2
bumelerze-005178,bml200300aj,2003-12-17T00:55:37.000Z,2003,36.5916,40.8989,1.0,3.7,MD,ONUR2017,7211033,ONUR2017,1
bumelerze-005179,bml200300ak,2003-12-18T00:05:49.000Z,2003,29.6712,50.4871,10.0,3.6,mb,ONUR2017,7211773,ONUR2017,1
bumelerze-005180,bml200300al,2003-12-18T10:05:49.000Z,2003,29.67,50.49,10.0,3.97,Mw,EMME,27407,EMME,1
bumelerze-005181,bml200300am,2003-12-19T06:45:14.000Z,2003,39.0,42.3,6.0,4.13,Mw,EMME,27414,EMME,1
bumelerze-005182,bml200300an,2003-12-24T00:49:58.000Z,2003,35.0779,50.4994,15.0,4.9,Mw,ONUR2017,7216130,ONUR2017,1
bumelerze-005183,bml200300ao,2003-12-24T03:50:00.000Z,2003,35.17,50.5,15.0,4.93,Mw,EMME,27428,EMME,1
bumelerze-005184,bml200300ap,2003-12-25T07:18:19.000Z,2003,39.2,42.3,12.0,4.2,Mw,EMME,27431,EMME,1
bumelerze-005185,bml200300aq,2003-12-26T00:03:35.000Z,2003,39.395,40.1638,10.0,3.7,MD,ONUR2017,7217904,ONUR2017,1
bumelerze-005186,bml200300ar,2003-12-26T00:08:14.000Z,2003,32.032,48.876,34.7,4.1,mb,ONUR2017,7217714,ONUR2017,1
bumelerze-005187,bml200300as,2003-12-26T00:40:09.000Z,2003,31.7627,49.334,15.2,4.1,mb,ONUR2017,7217806,ONUR2017,1
bumelerze-005188,bml200300at,2003-12-26T02:08:14.000Z,2003,32.03,48.88,35.0,4.41,Mw,EMME,27438,EMME,1
bumelerze-005189,bml200300au,2003-12-26T04:40:09.000Z,2003,31.76,49.33,15.0,4.41,Mw,EMME,27450,"EMME,USGS",2
bumelerze-005190,bml200300av,2003-12-26T19:54:08.000Z,2003,38.9,42.5,10.0,4.13,Mw,EMME,27455,EMME,1
bumelerze-005191,bml200300aw,2003-12-27T08:38:05.000Z,2003,38.3,43.2,7.0,4.2,Mw,EMME,27457,EMME,1
bumelerze-005192,bml200300ax,2003-12-30T00:40:50.000Z,2003,37.9553,38.3008,10.0,3.8,MD,ONUR2017,7221987,ONUR2017,1
bumelerze-005193,bml200300ay,2003-12-31T00:01:33.000Z,2003,32.9189,46.7382,33.0,3.98,Mw,ONUR2017,7222138,ONUR2017,1
bumelerze-005194,bml200300az,2003-12-31T03:01:33.300Z,2003,32.93,46.745,33.0,4.6,mb,USGS,usp000cgkp,USGS,1
bumelerze-005195,bml20040001,2004-01-02T15:14:56.000Z,2004,38.9,43.0,0.0,4.35,Mw,EMME,27472,EMME,1
bumelerze-005196,bml20040002,2004-01-04T00:30:00.000Z,2004,39.1711,42.2006,8.0,3.5,MD,ONUR2017,7226981,ONUR2017,1
bumelerze-005197,bml20040003,2004-01-04T23:30:00.000Z,2004,39.13,42.05,8.0,4.39,Mw,EMME,27482,EMME,1
bumelerze-005198,bml20040004,2004-01-06T00:00:39.000Z,2004,31.9939,49.5323,20.1,3.9,mb,ONUR2017,7228275,ONUR2017,1
bumelerze-005199,bml20040005,2004-01-06T00:03:03.000Z,2004,31.9706,49.5855,33.0,4.3,Mw,ONUR2017,7228118,ONUR2017,1
bumelerze-005200,bml20040006,2004-01-06T00:20:04.000Z,2004,32.0643,49.3694,12.0,4.21,Mw,ONUR2017,7228256,ONUR2017,1
bumelerze-005201,bml20040007,2004-01-06T00:22:44.000Z,2004,31.8781,49.7845,16.0,4.23,Mw,ONUR2017,7228419,ONUR2017,1
bumelerze-005202,bml20040008,2004-01-06T00:27:18.000Z,2004,31.7084,49.4763,15.0,4.9,Mw,ONUR2017,7227878,ONUR2017,1
bumelerze-005203,bml20040009,2004-01-06T00:31:07.000Z,2004,31.7453,49.5273,15.0,5.0,Mw,ONUR2017,7228020,ONUR2017,2
bumelerze-005204,bml2004000a,2004-01-06T00:32:50.000Z,2004,31.8622,49.8012,21.8,4.05,Mw,ONUR2017,7228478,ONUR2017,1
bumelerze-005205,bml2004000b,2004-01-06T00:39:11.000Z,2004,38.2529,39.0416,5.7,4.7,Mw,ONUR2017,7228143,ONUR2017,1
bumelerze-005206,bml2004000c,2004-01-06T00:44:26.000Z,2004,31.9449,49.5849,36.9,3.5,mb,ONUR2017,7228297,ONUR2017,1
bumelerze-005207,bml2004000d,2004-01-06T00:49:29.000Z,2004,31.9766,49.4566,38.8,4.03,Mw,ONUR2017,7228442,ONUR2017,1
bumelerze-005208,bml2004000e,2004-01-06T00:51:25.000Z,2004,31.7812,49.4357,33.0,4.2,Mw,ONUR2017,7227887,ONUR2017,1
bumelerze-005209,bml2004000f,2004-01-06T00:58:04.000Z,2004,31.9761,49.4988,37.3,4.06,Mw,ONUR2017,7228079,ONUR2017,1
bumelerze-005210,bml2004000g,2004-01-06T02:27:18.000Z,2004,31.71,49.48,15.0,4.85,Mw,EMME,27487,"EMME,USGS",2
bumelerze-005211,bml2004000h,2004-01-06T02:51:25.000Z,2004,31.78,49.44,33.0,4.24,Mw,EMME,27488,"EMME,USGS",2
bumelerze-005212,bml2004000i,2004-01-06T06:31:11.000Z,2004,31.82,49.56,20.0,4.93,Mw,EMME,27489,"EMME,USGS",2
bumelerze-005213,bml2004000j,2004-01-06T08:58:04.000Z,2004,31.98,49.5,37.0,4.15,Mw,EMME,27490,"EMME,USGS",2
bumelerze-005214,bml2004000k,2004-01-06T10:03:03.000Z,2004,31.92,49.56,20.0,4.76,Mw,EMME,27491,"EMME,USGS",2
bumelerze-005215,bml2004000l,2004-01-06T10:39:12.000Z,2004,38.3,38.95,11.0,4.9,Mw,EMME,27492,EMME,1
bumelerze-005216,bml2004000m,2004-01-06T14:20:04.000Z,2004,32.06,49.37,12.0,4.24,Mw,EMME,27493,"EMME,USGS",2
bumelerze-005217,bml2004000n,2004-01-06T15:00:39.000Z,2004,31.99,49.53,20.0,4.24,Mw,EMME,27494,EMME,1
bumelerze-005218,bml2004000o,2004-01-06T19:22:44.000Z,2004,31.88,49.79,16.0,4.5,Mw,EMME,27495,"EMME,USGS",2
bumelerze-005219,bml2004000p,2004-01-06T19:49:29.000Z,2004,31.98,49.46,39.0,4.24,Mw,EMME,27496,"EMME,USGS",2
bumelerze-005220,bml2004000q,2004-01-06T20:32:50.000Z,2004,31.86,49.8,22.0,4.15,Mw,EMME,27497,"EMME,USGS",2
bumelerze-005221,bml2004000r,2004-01-07T00:14:19.000Z,2004,31.8922,49.6483,48.1,4.15,Mw,ONUR2017,7228732,ONUR2017,1
bumelerze-005222,bml2004000s,2004-01-07T00:18:24.000Z,2004,32.0903,49.1244,22.9,4.0,mb,ONUR2017,7228864,ONUR2017,1
bumelerze-005223,bml2004000t,2004-01-07T00:18:47.000Z,2004,31.8897,49.5697,51.4,4.8,Mw,ONUR2017,7228706,ONUR2017,1
bumelerze-005224,bml2004000u,2004-01-07T00:55:11.000Z,2004,32.0498,49.3821,33.0,4.2,Mw,ONUR2017,7228979,ONUR2017,1
bumelerze-005225,bml2004000v,2004-01-07T00:59:04.000Z,2004,32.0866,49.2961,13.3,4.05,Mw,ONUR2017,7228772,ONUR2017,1
bumelerze-005226,bml2004000w,2004-01-07T04:18:44.000Z,2004,31.88,49.56,15.0,4.93,Mw,EMME,27498,"EMME,USGS",2
bumelerze-005227,bml2004000x,2004-01-07T05:14:19.000Z,2004,31.89,49.65,48.0,4.41,Mw,EMME,27499,"EMME,USGS",2
bumelerze-005228,bml2004000y,2004-01-07T06:59:04.000Z,2004,32.09,49.3,13.0,3.97,Mw,EMME,27502,"EMME,USGS",2
bumelerze-005229,bml2004000z,2004-01-07T10:18:24.000Z,2004,32.09,49.12,23.0,4.32,Mw,EMME,27503,EMME,1
bumelerze-005230,bml20040010,2004-01-07T13:55:11.000Z,2004,32.05,49.38,33.0,4.5,Mw,EMME,27504,"EMME,USGS",2
bumelerze-005231,bml20040011,2004-01-08T00:16:20.000Z,2004,39.0148,40.5854,10.0,3.8,MD,ONUR2017,7229462,ONUR2017,1
bumelerze-005232,bml20040012,2004-01-08T00:39:52.000Z,2004,31.9044,49.5707,51.1,4.5,Mw,ONUR2017,7229353,ONUR2017,1
bumelerze-005233,bml20040013,2004-01-08T02:39:51.000Z,2004,31.95,49.53,15.0,4.76,Mw,EMME,27506,"EMME,USGS",2
bumelerze-005234,bml20040014,2004-01-09T00:03:46.000Z,2004,31.9537,49.5971,34.2,4.05,Mw,ONUR2017,7230113,ONUR2017,1
bumelerze-005235,bml20040015,2004-01-09T06:03:46.000Z,2004,31.95,49.6,34.0,4.41,Mw,EMME,27509,"EMME,USGS",2
bumelerze-005236,bml20040016,2004-01-10T00:45:13.000Z,2004,37.8039,43.3102,7.0,3.6,Mw,ONUR2017,7231122,ONUR2017,1
bumelerze-005237,bml20040017,2004-01-12T00:26:03.000Z,2004,32.0355,49.2838,33.0,4.06,Mw,ONUR2017,7232283,ONUR2017,1
bumelerze-005238,bml20040018,2004-01-12T03:26:02.000Z,2004,32.04,49.28,33.0,3.97,Mw,EMME,27514,"EMME,USGS",2
bumelerze-005239,bml20040019,2004-01-22T00:21:03.000Z,2004,38.6525,39.5961,2.0,3.6,MD,ONUR2017,,ONUR2017,2
bumelerze-005240,bml2004001a,2004-01-23T00:20:31.000Z,2004,38.309,38.97,8.0,3.5,MD,ONUR2017,,ONUR2017,2
bumelerze-005241,bml2004001b,2004-01-24T00:40:42.000Z,2004,38.2871,44.8035,4.0,4.5,Mw,ONUR2017,7240572,ONUR2017,2
bumelerze-005242,bml2004001c,2004-01-24T00:48:12.000Z,2004,32.0485,49.4289,33.0,3.92,Mw,ONUR2017,7240648,ONUR2017,1
bumelerze-005243,bml2004001d,2004-01-24T00:51:55.000Z,2004,31.094,49.2969,10.0,3.8,mb,ONUR2017,7240651,ONUR2017,1
bumelerze-005244,bml2004001e,2004-01-24T04:40:42.000Z,2004,38.29,44.8,4.0,4.5,Mw,EMME,27547,EMME,1
bumelerze-005245,bml2004001f,2004-01-24T04:40:58.000Z,2004,38.72,43.27,4.0,4.5,Mw,EMME,27548,EMME,1
bumelerze-005246,bml2004001g,2004-01-24T07:47:59.840Z,2004,30.056,49.558,40.0,4.1,mb,USGS,usp000cjjj,USGS,1
bumelerze-005247,bml2004001h,2004-01-24T07:48:12.000Z,2004,32.05,49.43,33.0,4.32,Mw,EMME,27549,EMME,1
bumelerze-005248,bml2004001i,2004-01-24T07:51:55.000Z,2004,31.09,49.3,10.0,4.15,Mw,EMME,27550,EMME,1
bumelerze-005249,bml2004001j,2004-01-27T00:33:16.000Z,2004,38.993,44.491,5.0,3.5,MD,ONUR2017,7242815,ONUR2017,1
bumelerze-005250,bml2004001k,2004-01-28T00:56:55.000Z,2004,31.8572,49.7058,9.0,4.1,mb,ONUR2017,7243441,ONUR2017,1
